Puzzle,Solution,
3461...58..8.....1..9...6...24...........8..6........38.12...3.4...85.9...5.9....,intermediate,346172958578649321219853674124536789953718246687924513891267435462385197735491862,
.....5..398.3..2.....2.15.....7.9.8.......6.7.57...32.81...6.3...28...1...9...7..,intermediate,261945873985367241743281596326759184198432657457618329814576932672893415539124768,
1.6.......5......1..........19.76.4......12.97....56.....9..4.756...4....3..6.5..,intermediate,196732854358649721472518936819276345645381279723495618281953467567824193934167582,
.8......9..............943..1..83...2.7...34....2.4..7.62..19...91..2.8.4..9..1..,intermediate,183645279549327861726819435614783592257196348938254617862471953391562784475938126,
......62...5....9.763......2...69..5.7...1....5.8.2..7..7......8..216.........9..,intermediate,498175623125643798763928451281769345376451289954832167617594832839216574542387916,
8..6.2..49...5.18..5............582..3.....6..1.3..49...........25.1......3..8..6,intermediate,871692534964753182352841679497165823538429761216387495689534217725916348143278956,
6.294...57...15.2..3.6........2..35...3...4...........4....3..62.64......15.2..7.,intermediate,682947135749315628531682749864279351123568497957134862498753216276491583315826974,
.14.7..98....1...4...84...5.......17......4.61......8..975.6.......9..6.56..217..,intermediate,314275698785619324629843175852364917973182456146957283297536841431798562568421739,
........3..5.2....3...45.1.....56...7.4....6.61.....39......1....2439.......62...,intermediate,471698253895321647326745918239856471754913862618274539943587126162439785587162394,
..1.87......6........415....5.2.8..6.....6..4..279..5.8..1...25....2.79..7.5.9...,intermediate,431987562589632147726415839357248916918356274642791358894173625165824793273569481,
...........9...853.5.8..791......9...2139..756..5.12..7...........68.....13......,intermediate,378915462169427853452836791537268914821394675694571238786152349945683127213749586,
9....64.5......87.5.184...686.4...5...29....84......2..........17952....25.......,intermediate,987216435624395871531847296863472159712953648495681723348769512179528364256134987,
2.35....41842..6...6.....1...6...7.......41...28....5.6..4......7..31.....1...5..,intermediate,293516874184273695567948312416385729359724168728169453632457981975831246841692537,
....4..27...37.....3..1.6...9173......78.4.....816..........8924...8.17........6.,intermediate,916548327582376941734219658691732584357894216248165739163457892429683175875921463,
.1..786.....52.81..3...625.89.......3......6...2.6..8.9.7.8.......657.2.5...9....,intermediate,215478693649523817738916254896231745371845962452769381927184536183657429564392178,
..92..4..4....6.9.67..84.15812...........264....19..5...4.......65....2.........6,intermediate,589213467421756398673984215812465739957832641346197852794621583165378924238549176,
....31...7.4....3.........63..6.91.....38.67.........9.4..72.....1..34....68...2.,intermediate,689731245714256938235498716357649182192385674468127359543972861821563497976814523,
..6.1.5...34....191.5..3.7..87.5..9..4.96...8.6.....41..35........48.............,intermediate,726819534834275619195643872287154396341962758569738241413526987952487163678391425,
5....9..6.4.1.6....1..57..9..8.4.2..2.6.8.....596....8................5....2..4.7,intermediate,583429716947136582612857349178943265236581974459672138794365821821794653365218497,
.2.7..9..7.8....4...4.82..5..9....34.81.............8.........31..97......5.217..,intermediate,523714968768539241914682375679258134481396527352147689297865413146973852835421796,
8....3.1....6...5..5..7...4.........147...........2783..8..........1.365..2.67...,intermediate,824953617731624859956871234283796541147385926695142783568439172479218365312567498,
34......1..9.....481..5..........3..18..2......38.....261..5.3.5.81.39.....26.5..,intermediate,345698271629731854817452693792514386186329745453876129261985437578143962934267518,
.53..478.......3............3.5..8.214...35..5..4...6..8....6...2.68...1...751...,intermediate,953124786814976325267835914639517842148263597572498163781342659325689471496751238,
8.17...35..5..6.9..7.58..64.3.8....6..4......7........58.4.....1.........47.19.8.,intermediate,861794235425136897379582164932841756614975328758263941583427619196358472247619583,
35.....4...9..........2.6..2...1.3....6.4.......76..524..1....7.35.......1...34..,intermediate,351697248629834715784521693278915364596342871143768952462189537835476129917253486,
.89..4.2.5....6....2.3.........3146.4.......98.....3.1.6.5.2......6...98.9...8...,intermediate,689154723537926814124387956972831465413765289856249371368592147241673598795418632,
39..........3...4..74....8.6.....71.........5157....39..1....54.6.47...3..35.1..6,intermediate,398714562216358947574269381632945718489137625157826439721693854865472193943581276,
...8.73.5..3.2.7....813...2.2......71.75....6....1..4....2...8..1.47..5......6...,intermediate,241867395563924718978135462425689137197543826386712549739251684612478953854396271,
.3.2.........47.3.47..8....9....65...83....7..4.53..9...6.....2..2.5.7.......9...,intermediate,139265847268947135475381926921476583583192674647538291896713452312854769754629318,
1..3......5........76..2..8.2.....5......43..3..6.7...562..3...8....5.2...7.4.1..,intermediate,198376542253489617476152938729831456681524379345697281562713894814965723937248165,
...3...6.....6..45.....71....29.3.......7.6.2......91.7....62....4135.96.....9.5.,intermediate,425391867971268345638457129862913574193574682547682913759846231284135796316729458,
.......42...8.7.9....6..7........9..79.1.24.636.....1..7.3.........9138......4..1,intermediate,837915642654827193219643758148536927795182436362479815471358269526791384983264571,
.2.......48.9...53.............3.97...62.5....7...4......8...292.35..6.8.68...5..,intermediate,329751864487962153615483792542138976936275481871694235754816329293547618168329547,
3....42..6......7.1..2............4.9.27.5..1...629.....91....7.......2...4.97165,intermediate,398574216625913874147268593756381942982745631413629758569132487871456329234897165,
...4..1.......78.4.3..2..5......8...3..27.......94.7..7..3.1.8.58........2.....19,intermediate,875436192962517834134829657497168325316275948258943761749351286581692473623784519,
19...3.28.86..4..7..4...3..6.9.4....7...8164.....9.7.......219.....3.......1..83.,intermediate,195673428386524917274918365619745283753281649428396751537862194861439572942157836,
4.29..1.5...28........1.....64...5....5..38...98.2.4.3..........5.4.1..6...35...9,intermediate,482936175516287934937514628364879512125643897798125463849762351253491786671358249,
..7......9.3.152....63.9.5.......7..6.97.1..8..829.3........5.....652.3....9.3...,intermediate,517426983943815276826379154234568791659731428178294365362187549491652837785943612,
.....2....2..7......6.8.....94.6..3.3....4..7.5..3.6..7...93.4......89.2.4.2.67..,intermediate,973612458528479361416385279294867135361524897857931624782193546635748912149256783,
........648....1...9....52.....1.48...6..5....2...9.....9.4..6.......25....69..3.,intermediate,172958346485263197693174528957316482846725913321489675239547861764831259518692734,
..3..1.95.86.2...3....6....3.7..6.5..1...5..9............67..2..91..2..72...3....,intermediate,723481695986527413154963872347296158812345769569718234438679521691852347275134986,
...843....6.7.........29....72....3.3...5.9...9......2.84.3.......2.63.5........9,intermediate,259843761468715293731629854172498536346152978895367412584931627917286345623574189,
3...84.....42..51...2....4.1..9..7..42.7...357.31...2............8.........5273..,intermediate,315684972864279513972351846156932784429768135783145629237896451598413267641527398,
.8.7....4.4...8..5....6.....1..7..9.8......56..63...1...........3....968.7...5.3.,intermediate,689753124341928675527164389214576893893412756756389412962831547135247968478695231,
....8....7...9.....6.....5.59.76.8...8....51..1.8..73..3...6.....1.752.3....2....,intermediate,124583697758694321369217458593761842287439516416852739832146975641975283975328164,
......2.......3....7.....43...39...........1...275.8.43...2.9..98...7..1.15..83.7,intermediate,163475298429813756578269143851394672734682519692751834347126985986537421215948367,
..2865.9.6...3......87.9.......76..4...45......32...6..47.2.8.3....8..2..........,intermediate,732865491694132578158749632521976384869453217473218965947621853316584729285397146,
..7...6.4..2.....8..36.21......1.89.........2684...7..2..18.9......2....1.84....3,intermediate,917853624562941378843672159325714896791568432684239715236185947479326581158497263,
1.7.9.2......4.3.....52..4..9.......3.4.5261..2.13....9..7......56.........4..1..,intermediate,147396285265847391839521746591678432374952618628134957912783564456219873783465129,
59.2.......3...97....8.6...6.7......2......1..3..1.6..3...6......27...58..5..1..2,intermediate,596273184823154976741896235617328549259647813438915627384562791162739458975481362,
.57..3.46...4....8...79.5....6....57......4.....8.....59.6......38....1...1....63,intermediate,957283146263415798184796532826149357715362489349857621592631874638974215471528963,
3..79.....48.6....5.....713.8....5.7...3.....9.....4.847....1.6.......4.631.....5,intermediate,312795864748163952596824713183946527254378691967251438479532186825617349631489275,
...5........4..72..45.1.9....3.5.1..8..9....79...324..4.93..57..2....3.9.......4.,intermediate,382579614691483725745216983273854196854961237916732458469328571528147369137695842,
..2.31......4....91....936...5.4.29......8..5....6........9.4...59...8.2....15...,intermediate,962731584573486129184259367635147298741928635298563741817392456359674812426815973,
..714.........27......76.8.1.......338....2.........4..3..2..1..69..73.4.......92,intermediate,897143526641582739523976481152468973384791265976235148435629817269817354718354692,
......9...8.....51..1..9623.9....1....2....6.1.3...5.7..5....793.8.2....6...178..,intermediate,237156948986342751541879623794563182852791364163284597415638279378925416629417835,
..6.71.2.3.7...4.....4.6...7.....168........5...6.5....4.....8.65....214..8...65.,intermediate,486971523317258496592436871725394168164827935839615742941562387653789214278143659,
71.62....4....3..6.....5.219...31.....2...........6.45......1.9...3.9..7..9.4.53.,intermediate,715628394428913756693475821946531278582794613137286945374852169251369487869147532,
8.6..5...3.........59...6..........1..81.39..4..2....3.4..56..95.143.......8....4,intermediate,826915347374682195159374628932567481768143952415298763243756819581439276697821534,
9....28.....5...96.6.....1..41.3....6.2...9.3.8..6...4.........593.....11...84...,intermediate,937612845214578396865493712741935268652841973389267154428159637593726481176384529,
...4..721.....7..8......5.4.25..1.3..34.....617.........2.74..........5.....6384.,intermediate,356498721241657398798132564625781439834925176179346285562874913483219657917563842,
9.135....38.19...7.....6.......8......7..165......51.9....7.....7..698.1..9....46,intermediate,921357468386194527754826913195682374847931652263745189618473295472569831539218746,
.8..31.......8.17.2..65......9.....11......3.637...25.72...96..3.5............9..,intermediate,984731562563982174271654398859263741142597836637418259728349615395126487416875923,
..5..6.4341..5.....96.3.7..7......8...146..................5936.....9.58.5.61....,intermediate,875196243413752869296834715764923581581467392932581674148275936627349158359618427,
...982........4..2.783..6...4..3.....9..4..23.5.2.7......5.8...7.34....9....7....,intermediate,465982371931764852278351694142839765897645123356217948614598237783426519529173486,
..4............87.1..9...5...82..7..29.75...4.176.......95....6.5...1........8...,intermediate,974835621365142879182976453438219765296753184517684932849527316753461298621398547,
3....9.7...95..8.35.1..4.9....4.......239.58.....52..97......5..8....3..........2,intermediate,368219475429576813571834296953468721612397584847152639794623158285941367136785942,
.......3....1.....647..9...8.....1....3.7.69...4..37....5.....13.6..495....8...7.,intermediate,521687439938142567647539812879465123153278694264913785785396241316724958492851376,
..2.8.51..6...92....1.4..9.1.8...95..54...3..2...63..............9.5.......49..8.,intermediate,942687513865139274371245698138724956654918327297563841516872439489351762723496185,
9....7.2..2..3....78.......4..8.1.97..8.....4.7.....31.9........1.4.2.5.2..1...7.,intermediate,946517328521938746783624915432861597158379264679245831394756182817492653265183479,
.9........562.937..3..45.62..8.........3..4.6...4...87..7.6..59.........9.......3,intermediate,294637518856219374731845962148976235572381496369452187427163859683594721915728643,
...2..4.......8.13.4....9..6..4..5.8.2..69.....5.2....1......56...9...3...2.1.8..,intermediate,781293465956748213243156987619437528827569341435821679194382756568974132372615894,
9.8.7..4.3...51..8.14..97.5.2.....8....8...........5.2....2...4..73...........91.,intermediate,958673241372451698614289735126795483735842169489136572861927354597314826243568917,
87...3....39...7....1...8..32........68....3........85.8..61.....65.7....95.382.1,intermediate,872613954439285716651794823324856179568179432917342685283961547146527398795438261,
..37.2...1.5.3....9.71.........7..5...9..1.237...5..9........8...4..7.1.....8.9.4,intermediate,683792541125438679947165832438279156569841723712356498356914287894627315271583964,
.39....7.7..9.85..........6..7.......8.5..7....6....84.4.3..1..3...4.6.55..1....7,intermediate,139456872764928513825731946417683259283594761956217384642375198371849625598162437,
..9........4...2.328.7.....6.......4....9.38.......17..4.6........3.1..23.7..29..,intermediate,539124867714968253286753491693817524471295386825436179142689735958371642367542918,
.....3.1.689...........8..7.1.....5...6.9.....3.7.5..6..8....9.36.51..48.....67..,intermediate,275963814689174523143258967714682359856391472932745186528437691367519248491826735,
.....93.2..96.3..5..71.4.9..657...34.4......69.3....7.41..........4....3.......6.,intermediate,654879312189623745237154698865791234741382956923546871416938527592467183378215469,
......2....6.....3..8756...9.3..1.752..93.....1..8.....5.1...69...6.......2..5...,intermediate,571349286496812753328756941983261475245937618617584392754123869139678524862495137,
........186...1..........5...7..61...56.7..3.93...4....9.3..4...15..97.8...6..3..,intermediate,529763841863451927471892653247536189156978234938124576692387415315249768784615392,
..9..521....2...84..........3...89..8..92.....571.......5..3..1....1......34....7,intermediate,489765213376291584521384769132548976864927135957136428295873641748619352613452897,
..1.7...5.8.3....9.....81....49..5.....1..2......32..7.....3......4..7....351..94,intermediate,961274385782351469435698172324967518897145236156832947549783621618429753273516894,
.4.81..5.....5...41.9.3.8.66...7...993...1.....5..81..89........1.........674....,intermediate,247816953368952714159437826681274539932561478475398162893125647714683295526749381,
.62.4..3.....8.19.91.....2.6..3.9....4..78.....3..6.1..89......7.1.....442.......,intermediate,862941735354782196917563428678319542145278369293456817589124673731695284426837951,
....6.3.2..875...4.......95984..56....2..4.....53.......9...........8..96....3...,intermediate,597461382238759164416832795984175623362984571175326948829517436753648219641293857,
.3..9.2......3..48..2....5....1......51..6..2.9......548.2..5..9..5..6...6.8....3,intermediate,738495216519632748642781359276158934351946872894327165487263591923514687165879423,
.....4....8.3714.......27134......9...61.9..731.7....68..4....1......26........78,intermediate,137954682682371459954862713478236195526189347319745826865427931793518264241693578,
.1..5..7.4....139..3.7.....7..34.9.....5.2.......9..2125.47.......625.4..........,intermediate,612953874478261395539784216721346958894512637365897421256479183183625749947138562,
..14...7..3.7..91.6...2...4..39.........84..6..4.6.789......1.....6.........3..68,intermediate,251498673438756912679321854863975421792184536514263789326847195985612347147539268,
.7.........86...3....43...9..........5.2.78....7.93...42.3.9.5........9..3.85.6.2,intermediate,374915286598672134612438579143586927956247813287193465421369758865724391739851642,
7..183.6......7.8....5...17..4...5...3285...4.8...........4.6....5.2......6..52.1,intermediate,759183462413267985628594317964712538132856794587439126271948653345621879896375241,
...97.6.1.2...6.............658..4..2.....9...1....728.7.495.....8.1..4......7...,intermediate,543972681827156394691348572765829413284731965319564728172495836958613247436287159,
5.4..6....3.2.7..8.728..6....6..37.2...............469..572.9.........8.....4...7,intermediate,584916273639257148172834695496183752257469831813572469345728916721695384968341527,
...37.9..7.....45.5..2.41.3231.89.....7.......9.......4.8....2..12.........49...1,intermediate,146375982723918456589264173231589647657143298894627315468731529912856734375492861,
....3.8......6.39.5....47...1.........9...6...874.....9..8.......1..693...6.7.48.,intermediate,762935814148267395593184726415698273329751648687423159934812567871546932256379481,
.87..4..9.....2.3..2367.4.....9..82...23..146.6......77.........3...8...9........,intermediate,587134269649582731123679458371946825892357146465821397714265983236798514958413672,
.....632.3..5276...1.......7...3....5....1.8..39..52.1......8.2..5...96..7.....5.,intermediate,957146328348527619612983475721438596564291783839675241196754832485312967273869154,
...59.1.....1.3...37.6....4.9.3.2...5.....2.7.6..7.........5.....2..93.....2..5.6,intermediate,624597183985143762371628954497352618513486297268971435146735829752869341839214576,
4..39..5..6...279....4.6..1.46........5....1.....7.....9....26..17..4.......5....,intermediate,421397856368512794759486321946128573875943612132675489594731268217864935683259147,
.....3..22.....7..7.912..6.64.....7...3.6.8.................62.9...8.1.7..84..9..,intermediate,461793582235648791789125463642851379593267814817934256374519628956382147128476935,
9.46...7....73.....8...4.....7..9...86.5.....51...8......4..56.......91.3...91...,intermediate,934682175621735849785914236247169358863527491519348627198473562472856913356291784,
.....2.9...9.45.1...4.3.2.8.2...3......591..6.6......1.......84.3...91.2.4....93.,intermediate,358612497279845613614937258521763849487591326963284571192356784835479162746128935,
.6451..922....9..4..5...16.......61..314........9...2..49..8......6......56.4..8.,intermediate,364517892217869534985234167492783615531426978678951423149378256823695741756142389,
6..2.95.8.....36..2..45.....5...236........1.92.1.......8........3.8.2.51..3.....,intermediate,637219548415873629289456173851792364374568912926134857568927431743681295192345786,
..34.27.9...8..1..5.8.7........4.29.15...783...........2....3..8......15...1...4.,intermediate,613452789274839156598671423387546291156297834942318567421965378839724615765183942,
8..27..53..4.3.7...9...8..2.4.9.7.2.6...........4..9...3...65.7.......6..7....3..,intermediate,861279453524631789397548612143967825659382174782415936938126547415793268276854391,
7...8...4.......1.3........91.7........29..6..6...4....2...318.....6.9.7..4.78..2,intermediate,756381294249657813381429576912736458478295361563814729627943185835162947194578632,
2.......341..36.59...5.9..8..........3.4..2.....98....16............23..92.15..8.,intermediate,259874163418236759376519428591723846837465291642981537165348972784692315923157684,
....5...3.8..6...7....2..9........724.6...5....5..483......7.2...45.89....3.4....,intermediate,967851243382469157541723698839615472476382519215974836658197324724538961193246785,
....4.123..7..1..4.......7.........8.71...64...8.29.......6..1..84.97..62.6...4..,intermediate,869745123527931864413682975342176598971358642658429731735864219184297356296513487,
3.....7811..3....9..............3.7...2.91..3..8.6.9..8..1..392...9......4...8..6,intermediate,395624781164387529287519634619453278752891463438762915876145392521936847943278156,
...7......5....2.3.....4...89...7.6...4....5.26......4.3.57..49...9.3..692.6.8...,intermediate,312765498456891273789234615895427361174386952263159784638572149547913826921648537,
.7...1......97..6...1..2...1....52....27..5.859..263.1..8........6.9..2.....53...,intermediate,475361982823974165961582734187435296632719548594826371318247659756198423249653817,
91.6...8..7......6..3.....9.8.1...63.....9....5..8.....6.95.7..8...14...3.78.....,intermediate,914632587578491326623578419789145263431269875256387194162953748895714632347826951,
.7.1.39..36.9.8...5..6....1..8...5.9...7..1...52....872.7.......8.....5......1...,intermediate,874123965361958274529647831718362549943785126652419387297536418186294753435871692,
2.83.1.5.3...92.....1.5...89...87.6.53....9..7..2......2.........3.6.......9.8...,intermediate,278341659365892174491756328914587263532614987786239541629473815843165792157928436,
...9....3......8......5....6....2.9..98...1.25....6....2..38.5.3..7...1..75.6...8,intermediate,251984673769321845843657921637812594498573162512496387924138756386745219175269438,
13.............83..8.56....5..9.........4..98.....7..394........154.8....63.7.1..,intermediate,139784652657129834284563971528931467371642598496857213942316785715498326863275149,
4..........5...78...7...634...6..25.2..9............4..723.5...8....7.....4.2.89.,intermediate,498763512365214789127859634749631258253948176681572943972385461816497325534126897,
...4......9..7..48....683.......6....6.9...533..18....98....6.....64..91..1..7..4,intermediate,238419765196573248475268319519736482867924153342185976984351627753642891621897534,
.8...34.15.........19.2..........58...2...3.717.....24.........8341....5...85..9.,intermediate,287963451563481972419527836346712589952648317178395624795236148834179265621854793,
3...9.8..16.3.4...59..183.......5.4.........9......581.....1..5..7..3....1.....68,intermediate,372596814168324957594718326981675243435182679726439581849261735657843192213957468,
....3.8.6...2.6..4...84..9....362.45.........3...5...264...9.2.9857..6..7.2......,intermediate,421935876839276514567841293178362945254198367396457182643519728985724631712683459,
79..328..1..6..2......1..6..5.........2.....3.38.5...2......5.8.8..9..2...1..3..6,intermediate,796432815145678239823915467657329184912864753438157692369241578584796321271583946,
..8..42.5....1.9...54..9.73..9.85............5..137..8...2....9.8..9.4.7.....1...,intermediate,918374265723516984654829173169485732837962541542137698476258319281693457395741826,
.84..1..6......7...3657...4..........1....4.939.8...578..6...9.....19...6........,intermediate,784931526925486713136572984467195832518327469392864157871643295253719648649258371,
.182.7.9..7...1.....3.......3.9.4...12.5..................8.1...873..24..9.....53,intermediate,418237695976451382253896417835964721124573968769128534342685179587319246691742853,
....5.....61..4..5.87.1.6.3.75.....84.8......61.4....7..........4.538.7..3.72....,intermediate,324856719961374825587912643275193468498267531613485297759641382142538976836729154,
..9.856..24.9.1.........2......4..28198..64............1..5..9........7578.......,intermediate,379285641246931587851674239567143928198726453423598716612357894934862175785419362,
............56.7......936.....341...5..7..31...6.....436....1.8..8......49..8...6,intermediate,659217483823564791741893652972341865584726319136958274365479128218635947497182536,
9..21.3..4...7.8.1.8...4952..1.........3.51...2.7.....84..52..9.............9...4,intermediate,965218347432579861187634952571986423694325178328741596846152739719463285253897614,
2.3..6.48..91.73...87....69.....2......97........13..7.......94...3....6.62.41...,intermediate,213596748649187352587234169376452981421978635895613427138765294754329816962841573,
5...3.6....4..215......68.4.23......4.....71.8.1...2..1.75......6.8.....348.2....,intermediate,589431672634782159712956834923617485456298713871345296197564328265873941348129567,
4..1.85...3.4.57....9.........83....6..7......51......9..5.61.........437.6.4....,intermediate,467128539132495768589673214274831956698754321351269487943586172825917643716342895,
8.73....5.1..5...2...9........5...41..2....7......8.....9..27..7.......43....79..,intermediate,867321495914756382235984617698573241542619873173248569489132756726895134351467928,
.1...5.92..2..3.8.6..8.4.....51.82......5.4.8...3..1...9.......541..6..336.......,intermediate,814675392752913684639824715475168239123759468986342157297531846541286973368497521,
...82...........3.6.1.3..8.32.6.9.1.....1......4.8....4.31..5.69.....4..2.5.4...3,intermediate,539821647842576931671934285328659714796413852154287369483192576917365428265748193,
9.....4.63.46.1..71...5......6...83.8...739.5...5.......1....8....91..5.6.......9,intermediate,925837416384691527167254398576129834812473965439568271791345682248916753653782149,
321...68..8.....29.79..............7.5.7..913.......5.6..1...9.8..9.3.....3.6...2,intermediate,321497685486351729579628431938514267254786913167239854645172398812943576793865142,
..5479...6....5.......124.....79....4.........27..1.9..52....4.7...2......45..8.6,intermediate,285479361641385972973612485816793254439256718527841693352968147768124539194537826,
.51.....6...1.3.8....7.5.4.4.....1..8..5.1....3..946.75.....3....6...9.5.4.......,intermediate,251489736674123589983765241497632158862571493135894627528917364316248975749356812,
7.1.8.543.5..2.7.1..................3..2..8.4.4...913...7...2.........955.2....8.,intermediate,721986543958423761634517928215348679379261854846759132497835216183672495562194387,
59.....4.....42.9......75.......9.2...67........38....8....6352...29...6.4...37..,intermediate,591638247768542193234917568473169825186725934925384671819476352357291486642853719,
1..8....34821...7..9...5.41........2....3.5..7......9....2.8.1...8.51.24....7....,intermediate,175894263482163975396725841859617432621439587743582196537248619968351724214976358,
...832.7..9...6..3....1.26.6.5.....2.....8....321.....9.6.....7........1.78..9...,intermediate,561832479297546813843917265685793142419258736732164598956481327324675981178329654,
..3..4..........7.69.......249..568..8.62....7.......3..623.7...74...2......8..9.,intermediate,123794865458162379697853412249375681385621947761948523816239754974516238532487196,
8...32.9...2...6.4....8...1...2.7....4...6...2.9....4.9..7.4....13.689...87......,intermediate,861432597352971684794685231136247859548196723279853146925714368413568972687329415,
6..2.3..992..6.7.8.53........1..8..3.9.....75......86..3.6...9.........7....89..1,intermediate,687243519924165738153897246461578923892436175375912864738651492519324687246789351,
4..6........4.93..6.3.7.9..82...4..3....5..8..59..2.7....2....9.......6.......73.,intermediate,492631857578429316613578924826714593147953682359862471735286149981347265264195738,
.5..4...82....3....3.59...27.6......3..7.....4..........92.8.54....74.26....3.9..,intermediate,951642738267813549834597612726451893318729465495386271179268354583974126642135987,
...3....71.6....4..472..6.5..1.3..2.6.....5....2.619...............9543....12...9,intermediate,285346197196857342347219685951734826674982513832561974519473268728695431463128759,
.791...5.......9....43....83...7....84.....7....84.1.3..7..6....5....6....8..579.,intermediate,279184356183652947564397218396571482841263579725849163417936825952718634638425791,
96.5.....7.8.94.1...1.8...2......17..4...6....7.2....4.1.....4...5..86..8.......1,intermediate,964521783728394516351687492682453179149876235573219864217965348495138627836742951,
.......4...........24....8.87...2.9.....87..5.91.54.2.......6...8..2....6.21.9..8,intermediate,168235749537498261924761583875312496246987135391654827419873652783526914652149378,
48........3....9..5....3.....5.3.6.9.4.....7....68.3.....4............57.52.9.8.3,intermediate,481569732237841965596273481825734619643912578179685324318457296964328157752196843,
...1.2.6.2.....9....1......136.5...2..8..........1649..25.....6...26....8...49...,intermediate,389172564247685931651493278136954782498327615572816493925731846714268359863549127,
.7.62.9.5...48.........7.8.........93.....264....7.....8.9...522.485.....65....9.,intermediate,871623945536489721429517386612345879357198264948276513783964152294851637165732498,
....35...8..9.......1...3.2..42..1.....5..9.......8...6.8.9.2.5..3.....1.15.2..46,intermediate,742135689836972514591684372384269157167543928259718463678491235423856791915327846,
.......4...6.279..3..5...6..6...34..2.417...55..4.2.........2....9...75.1......3.,intermediate,978631542456827913312549867761953428284176395593482176647315289839264751125798634,
...741.........86.....6.1...6...4..9.13.98.....9....3.1..........6.89573...63....,intermediate,685741392371925864294863157562314789713298645849576231138457926426189573957632418,
.9.8..5..8.2.7....3.5..9.7...836.4..2....4.6...3...2.....6...5.6.9........4.8....,intermediate,796831542842576139315249876978362415251794368463158297187623954629415783534987621,
....63......9...7.....58..6.2.....9..57.2....3.81.......269...5975......63....1..,intermediate,781463952563912478249758316426537891157829643398146527812694735975381264634275189,
5.6....7..2..5.38...86..5.....829.6.....6..5........4.....3...2.6.94....3..5.6.9.,intermediate,546283971927451386138697524754829163219364857683175249495738612861942735372516498,
5...67.18..6..32...2..5..6.8..9.27.........8.7....1.95.5.3...2......5.7..........,intermediate,534267918976183254128459367865942731391576482742831695657314829489625173213798546,
43..8.26..15....9...2..98.3...59.6...............165.8.2.4..3..............6534..,intermediate,439785261815362794762149853281594637654837912397216548926471385543928176178653429,
.......4..8.2.59..653.4..2...93..8....8.......4...9...2..4..76..96......8.4.52...,intermediate,912863547487215936653947128769324851128576493345189672231498765596731284874652319,
642.9..........3...8..2.46..2956..3..5..4.2.....1......6....8..9..85...6.......4.,intermediate,642398517795614382381725469829567134156943278473182695267439851934851726518276943,
.3.....62.2..6......83..5..3...9..2..9..8..3..82..6.4......4.7.......6..45...7...,intermediate,931548762527169483648372591365491827794285136182736945813654279279813654456927318,
2.3......9.6.51..3...3..6.9..7...9..6.......7....19...5.2.......7..8..3.......581,intermediate,253697148946851273718324659437268915691435827825719364582143796179586432364972581,
...53..823..48..1.....1.5...15..27....915.....8......4.........9......48..3.2....,intermediate,167539482352486917894217563415862739739154826286793154678341295921675348543928671,
.863.....1.2......9....6.54.1.938.46...5.4.....4...83....6.3......1..9.......2..3,intermediate,486315297152479368973286154217938546398564721564721839821693475635147982749852613,
.1..8..57....4.......6...8....1..97........64......5..64.9.2...5..4....99.8.7...2,intermediate,316289457852743196479615283263154978195827364784396521647932815521468739938571642,
2.9......53.....48.......25..45.7......498.......1......7..3.84....5...1.81.49...,intermediate,249385176536271948718964325194537862362498517875612439957123684423856791681749253,
.75..8.2.....6.9.....2..7.......5..2.581.7.6..27...85.6.1.......3.9.......2.3....,intermediate,975318426213764985846259731369845172458127369127693854681472593534986217792531648,
..........9.3..5...5...4963..5....9.839.......74.....86..2...4..4..368.....8....2,intermediate,326975184491368527758124963265487391839512476174693258683251749942736815517849632,
...2.9.....17..3.996.3..7..5................1.7......64..5....7..5.7.6.279..645.3,intermediate,347289165251746389968315724514697238623458971879132456436521897185973642792864513,
.......263.7..54....6.49.........5....87.....2......7....4.......9.83....54.973.8,intermediate,495371826387625491126849735973164582568732149241958673832416957719583264654297318,
95.........2......87.4....9..7..94.5.......672....1...4.65.27....9.4.2.....78....,intermediate,954367812632918574871425639167839425398254167245671398416592783789143256523786941,
...4.1....1.32....528........7..42.....75..8..6...8.35.83.76....7....8.31........,intermediate,396481572714325968528967341857634219231759486469218735983576124675142893142893657,
4..8..2...6...51.3............3.....28...4.........541.7.54..1...37.26..82..614..,intermediate,491837265768425193352619784514376928289154376637298541976543812143782659825961437,
.9.15..2.8.....4......4.6.9....96....124....34..51....9.........3....5....136.8..,intermediate,694157328825639471173842659387296145512478963469513782956781234738924516241365897,
..8...6.55..81..7.........3...63...2..3.5.....5.7.8.....9.7..6....5...1.6..2.1..7,intermediate,918347625532816479764925183891634752473152896256798341129473568387569214645281937,
3.9..6..7..1.7.....5....1......62.7......761..4..9.32..16......9.24.....43...1...,intermediate,329516487861974532754238196185362974293847615647195328516789243972453861438621759,
687..24...94.6.....2..5........2...........7...38..5.9......74....3...95..57..283,intermediate,687932451594167832321458967758629314912543678463871529839215746276384195145796283,
.8793.2.............4..2..84.3..915.2...5..89...37...2...4.3.......8.5....2..7...,intermediate,187935246926148735534762918463829157271654389895371462758493621319286574642517893,
54.....91.96..87451..........74......34....7.8...........9.5.1....81.43..8.7.45..,intermediate,548376291396128745172549683967483152234651978815297364423965817759812436681734529,
..........827....559...4.2714...8....761.245.2......9.8.....7....92......546.....,intermediate,617523849482796315593814627145968273976132458238475196821359764369247581754681932,
4.......3....89..171.3..9..6....12...314....8..8.2..34........93.......7......42.,intermediate,489162573523789641716354982647831295231495768958627134164278359392546817875913426,
