Puzzle,Solution,
....6....7...5...225.7.9........152....2......6..9...73.......5....749.3.751.6...,expert,893462751716853492254719368437681529589247136162395847341928675628574913975136284,
.5.2.....7.2.3..1.......9.4..........715...38..39.7..239.1.......4...89.2.73.....,expert,159264387742839516638751924825413769971526438463987152396148275514672893287395641,
53......7..4.7.25..1...............5......9..45.92.16...965.4..12.4..........739.,expert,532891647984376251716542839398164725261735984457928163879653412123489576645217398,
.6...5.....2.8..4...5...8.9.1.3..2.5.2..9...88...1..94.4...23.................91.,expert,468935721192786543375421869914368275726594138853217694649152387231879456587643912,
4.71.....9..5.674.2...7.......3...9....9..532...........2..1..5..6.3.1...9.46....,expert,487193256913526748265874319528347691674918532139652487342781965856239174791465823,
.649.......8.74...9.28.65..2............2...6.....9..85.12...7..4...1.9...94..8..,expert,764952183158374269932816547276148935893725416415639728581293674647581392329467851,
....53.........4.2......9...2.7...9..4......1.95.217....9..7.4..8...213.35.9...2.,expert,972453618538169472461278953126784395743695281895321764219837546687542139354916827,
3...6..725..8...39...1.9...9..5..8.3...7.8....8..13.5.8..6.1....52..7..8.........,expert,398465172561872439724139586917546823435728961286913754843651297152397648679284315,
.9.76...3.7.........8..2..9...183.....32..8.4..7..9.....29.........241.8..16..3..,expert,295761483374895216168432579546183927913276854827549631632918745759324168481657392,
.....2..9..4.3.26..26...5...9...6.5.......4..5..1.....3....59.1...82...3.8...3...,expert,835642179914537268726918534491286357278359416563174892342765981659821743187493625,
1.4.2.....68....25...386........9...9.....1.....1...4.4.29.56.1.56.....4.1.8.....,expert,134527896768491325295386417581649273947253168623178549472935681856712934319864752,
3..8..4.....9...8..41..7......7......72.3.9...5.48..2..........9.....135.2....89.,expert,395812476267954381841367259138729564472635918659481723713598642984276135526143897,
...1..2835...8..17..........2.8...5.......14...4.2.3......4....6.5..8....3..756..,expert,746159283593682417182437596321864759867593142954721368219346875675218934438975621,
.3..9..21..6..1..3.8......9.6...8....9.4.......1.2.......7....681.6.9.32..7...4..,expert,534897621976251843182364579263578914798413265451926387349782156815649732627135498,
.5..9..3......81...9...1..84...1....98.3......3.2.7.5.....7.9.37......4....1.4.2.,expert,851796234247538196693421578475819362982365417136247859514672983728953641369184725,
72......4.....26..46....38..8.4.....3......1...9...........1..8..876...1.4.98..7.,expert,725836194893142657461597382586419723374625819219378465637251948958764231142983576,
....3.......469...6..2...8........6....87.3..5.....9.282.3..74.35....6...6.7....5,expert,274538196183469527695217483732195864946872351518643972821356749357924618469781235,
..7....5..1.2...3.8.91.327..7...5.2.2..37.......9.........1.7.4....4..1.........9,expert,327684951516297438849153276978465123264371895153928647632519784795846312481732569,
.8.....6.9.78......3......9...9.64..4.......32.8.....5..9..27...2.67.....5.498..2,expert,584219367917863524632754819375926481461587293298341675849132756123675948756498132,
....2..1...1....7.........3.73.81..52....9.8..5......7..524.7......189.4.3..5....,expert,386725419941863572527194863673481295214579386859632147195246738762318954438957621,
..5.....17..8............3..3...29...7..5.8....9..1..22......4...42...87.8..35...,expert,845623791723819654691547238438762915172954863569381472256178349314296587987435126,
..647.9..15...6.4.....5.7....3.6....6193.......8...13.895..4...7.459.............,expert,386471952157926843942853761423167589619385274578249136895614327734592618261738495,
4.......9..56..1...627......5........41.....362.97...4.....25...3..6.......391...,expert,417253689385649172962718345859134726741826953623975814196482537238567491574391268,
...9...7..9..8..2....5..8.3.5.34...7...7..41..........83..1.5...74..........54..8,expert,185923674793486125462571893651342987328795416947168352836217549574839261219654738,
....4.78.26..........91...4..278.1...4.12.6..1.94....8..1......7.......94..5...6.,expert,915342786264857931387916254632789145548123697179465328821694573756238419493571862,
.9.....7...64...18.....62.417.6...29...9......2.7.8...9....2.466.....7...8....5.2,expert,594281673236457918817396254175643829468925137329718465951872346642539781783164592,
..5.9..7.4.6..8.....9...4.3..8.......6..7...9..4813.5....3.7..1...1....6.1...5.38,expert,135496872426738915789521463378659124561274389294813657842367591953182746617945238,
..95..7..6......385...2.....3896...........4..524...7....2...6.9.....3.2.....3..4,expert,319584726624719538587326491438967215796152843152438679843295167975641382261873954,
6...7....9...36....7..19..34...6.9.....395..1.3..............781.6..7..98...4..6.,expert,613578294945236817278419653481762935762395481539184726394621578126857349857943162,
4....5........84.2...7..6896.8..43.5.5..86..7.7..3....3..........5..9.........23.,expert,486295713739618452521743689618974325253186947974532168342867591165329874897451236,
2.....5...638.......936.2....26..4....5....7...8..4..38...29.5....4.....9.6......,expert,281947536563812947479365218312678495645193872798254163834729651157486329926531784,
.4.......271.5.4...36....97..21.....4...76.1...9....7.69......1......369...3....5,expert,945637128271958436836412597762193854458276913319845672693524781524781369187369245,
...5.9...3...46.......1....69..3.1..5.31..8....7..8..9.4.6....77...81345......6..,expert,286579413371846952954312768698735124523194876417268539149653287762981345835427691,
45.76.3....8.43...7....5.1..4..5...22..8.....8.1.....6.....7.34.3....5...........,expert,459761328128943765763285419346159872295876143871324956982517634637492581514638297,
6.......8...6.......5..8.71.....7......21...4..19.6.8........472..5.4.9..678.95..,expert,694751328178632459325498671942387165786215934531946782859163247213574896467829513,
..97..382...29.........8.4..6.4....7.72.8...413..2...9...8.9.7.....6.29.......6..,expert,659741382843295716217638945968413527572986134134527869326859471785164293491372658,
..1..4..32....145....28...1...1928.5..3546........3...89...........3...........94,expert,961754283278361459354289761647192835183546972529873146896425317415937628732618594,
.......2.2.9.7.6..........4....954....2..1....1..63..53.7..9.....4..6.....5....91,expert,541638729239174658876952134763895412952741863418263975387519246194326587625487391,
.247....19.84...5......6.28........7...961.4....2..1....917....2.18......5....9..,expert,524738691968412753713596428195384267372961845486257139649175382231849576857623914,
.........7..3..5.8..8...42.27.58...1.3.7.......5.6..4.8...5..........7......42185,expert,513428679724396518968175423279584361436719852185263947841957236652831794397642185,
....2...7...8.93....435.8..75...1...83....2...9.....5.....7.......1..978.8.4.....,expert,318624597675819342924357861752931486836745219491286753269578134543162978187493625,
.6...12.7.1...2.......7....47....86.8......31..31.........8...354.3...8...24..6..,expert,964831257718952346235674918471523869829746531653198724196285473547369182382417695,
..94.1.........15.87..2......2....4......68.........971.7.4....4.8..79.5.26..5...,expert,569481372243679158871523469312798546794256831685314297157942683438167925926835714,
...15.....3...4...1..9.3.5.65...7.4.....6....9.24.5.....7......4...7951..1.2..7.3,expert,789156432235784169164923857658397241341862975972415386897531624423679518516248793,
..24...6.7...5.4...5...3.91..7..19.21...3.....9..4............3.2.9.7.....1......,expert,312498567769152438854673291637581942145239876298746315976824153523917684481365729,
....5.2.1.1.87.5.99.....6.....6.......6..9....2.7.3..5.89.....76.21.....1..5.....,expert,768954231213876549945231678391625784576489312824713965489362157652147893137598426,
..........4..6..356..513..42....5.637..3...19.6.19..4....9.....3.764.........2...,expert,135284697842769135679513284291475863784326519563198742418957326327641958956832471,
..........74..5...5.1..946.......93...6..2.54.4......6....7.6.32..1....5.69.5..7.,expert,693741528874625319521389467715468932386912754942537186158274693237196845469853271,
...3....4.9...7.264.......5..6.73....78....9....6.93...........8..9..56....7258..,expert,167352984593847126482196735916273458378514692245689371759468213824931567631725849,
1...6...46.32.......7.83......7..41.7.............85.....5..3......2..6...51.6.72,expert,158967234643251789927483156586792413719345628234618597862579341371824965495136872,
..84...5.3........75.8.3.6....6..89...63.25...3.9..4...9.......6.7......2..58..4.,expert,128496357364725918759813264472651893986342571531978426895164732647239185213587649,
.23.5..98.1.8.............7..8..2...3....9.71......2.3...29.........41...4..7..52,expert,723156498915847326864923517178632945352489671496715283531298764287564139649371852,
1.6..4..8......13...8....74.8.1...57.1.8.3.9..459......7......9.......4.3..7....1,expert,136574928497268135528319674983146257712853496645927813271485369859631742364792581,
........94.....3..21..3.5.......7.31..4...9.2.....4.7.1...53.9.3...412..82.9.....,expert,563482719498715326217639584682597431734168952951324678146253897379841265825976143,
6.3....1.........52...71...5.6.......9825...1....97.6.9....3....8....1.6.2..1..7.,expert,673845219814962735259371684546138927798256341132497568961783452387524196425619873,
17..8.9...467.1..8.2.4........5..69.....94.2....6....5.5....7.......2.6........41,expert,173286954946751238528439176284517693615394827397628415459163782731842569862975341,
...1.8.7.9..4.......732..84...7.3.12...9...............18..4..6.9.....2.2.487.13.,expert,425168973983457261167329584549783612632915847871642395318294756796531428254876139,
..42....3.9.8..1....2.3..5431.9.52...8.......4....7.3..........5...7..1.93...1...,expert,854216793793854126162739854317965248689342571425187639271498365548673912936521487,
.342.......1......986.1.....2.9.5.41.9.............5..5.9..382.8...6...3...4....6,expert,734258619251396487986714235628935741195847362473621598569173824842569173317482956,
.61....3.3.......5.2..6.4...5...8..6.3...4..8..6.1..4......651....3...7...75.1...,expert,961452837348197265725863491154938726239674158876215943483726519512389674697541382,
3.12...4.....37....9....5..2...6.4..9.31..6.2...92.1.3..............43..6.4.9.2..,expert,351289746846537921792416538218763495973145682465928173539672814127854369684391257,
.....5..4.2..4.........1.7...9....3...12...45.35.....2....1.257.6..3....4...7.9..,expert,976385124123749586854621379249857631681293745735164892398416257567932418412578963,
7.4...3...2...4....8..5..1.45.3..178...5...3.2......5483...........9.....41.63...,expert,714982365625134789389756412456329178198547236273618954832475691567291843941863527,
....479...542...1..19.5.82....5..2.1..68...7.8..........2.......4.....58581...7..,expert,268147935354298617719653824473569281196824573825371469932785146647912358581436792,
........2....13.......85.....8.6....5.47...83.62..154..8..2.416.......2...76....8,expert,859476132476213895231985764398564271514792683762831549985327416643158927127649358,
4.1.....365.4..9..3..9...7.....2..6.9...71......5.9..2.......3.7.....1.5.....6.94,expert,491267853657438921328915476145823769932671548876549312289154637764392185513786294,
.8....6.....13....31...678.7......61..67..24.14...2......3..4..65....1.8.......35,expert,985274613267138594314956782792543861536781249148692357879315426653429178421867935,
.56.2...99.84.....2...9.645.32.59..8...84..3....6.............2.8.....5.7.5....6.,expert,456327189918465723273198645632759418597841236841632597169584372384276951725913864,
51..3....2....6..5..8..14..3..........7..51.64..1.23............7..8356.632......,expert,519438627243796815768251493351869274927345186486172359895624731174983562632517948,
...6..8.9......1.......2..33....45.6..2.6.....5...3218...5.89..28.3..4..1.3......,expert,527631849638459127941782653319824576872165394456973218764518932285397461193246785,
.9..1..24..5.....83..5....9.....18....9........132..9....14....57.2..4..4.8.35...,expert,796813524125496738384572169247961853639758241851324697962147385573289416418635972,
....25..8........75.43.......6.......5..4..292.3....4.8.24.....9...836.....9....5,expert,137625498629814537584379162496732851758146329213598746862451973975283614341967285,
8..6....97.1....8..29...53...6......9.3.....8...9.7.....83..195....2.3.....1.9..6,expert,854631279731295684629748531476583912913462758582917463268374195195826347347159826,
...963.87...71.5.........3.......86.1......5.9........53...2.1..8..593..7..1..6..,expert,415963287823714596679825431357241869148396752962587143536472918281659374794138625,
.......76.5...8...7...4.......5..2...8....14.1.36....551......28.7.1.5...6.......,expert,248159376351768429796342851479581263685923147123674985514897632837216594962435718,
.....5.6.8.63...92.....87..6572...1.3.........8......9.9...63....37.1......5.....,expert,234975168876314592915628734657289413349167285182453679591846327423791856768532941,
1...6..87.4........637...9...93...4.2...8..6.........2.2.......8.12..4.64.......3,expert,192463587748592631563718294619327845274185369385946712927634158831259476456871923,
.8.5.6.......2.76.2.....5....4..9....5..6.......8....99..7.41...6..1.92...5....7.,expert,187546392543928761296173548874239615359461287621857439932784156768315924415692873,
132....4...4...1.8.......3...93......2.4..68.3..5....1..........5....91224891..56,expert,132786549794235168865194237489361725521479683376528491913652874657843912248917356,
3...9.7.......5....697..5...7......2..63...9..8....4........82.8.56....7....5..3.,expert,354296781718435269269781543471968352526374198983512476637149825845623917192857634,
..1.5.4............34..8.....9...8..4....6..7.68.4715.3.76......1.7..5...4...1.3.,expert,691352478782469315534178629179523864453816297268947153327685941916734582845291736,
9.85....2.....6.........4...9.6.....7.6.428.3..5..87..6....9....42..........5..3.,expert,968514372374826519251793468893675241716942853425138796637489125542361987189257634,
8..3.1.6..3...7.....6..9..49..8.6...6...1.85...4...3.............5.7.1..3.1...4.5,expert,879341562432567918516289734957836241623914857184752396748195623265473189391628475,
.5..7..1....1.....7.1.3.5286...8....3.8..12.....2..3..54...6.......2.......35...6,expert,453872619862195473791634528624583791378941265915267384549716832136428957287359146,
9.76..1.4..3..7.6...814.....96.7.31.7...1.8...3.4.6..5.........5......9....78....,expert,957632184143857269268149537496578312725913846831426975374291658582364791619785423,
7...1....9...36......9..78..1.6...9.......1.23...4...6.6....37...1....68.....2..1,expert,753418629928736514146925783215683497684579132379241856862194375491357268537862941,
.7....2..1287.5......1.9...5.............2....1.5.4.7.9....748...489.7..6.....1..,expert,479386251128745693365129847592678314743912568816534972931267485254891736687453129,
3..528.....5.....9......8.3.3...9.2.8.2.7.6..6.9..5....4.9..5....6.87........6..2,expert,394528716785613249261794853437869125852371694619245378148932567526487931973156482,
..4.....9.1......5...63....43..5....8.9.76......4..98.5.874...1.67......1.3..5...,expert,384517629716289435952634817431958276829376154675421983598742361267193548143865792,
.5.8.....9.4.7.8...1..95......2..1...4.9.8.......3.....8..1.53.3.97....85.....9.2,expert,753824691924176853816395274635247189147968325298531746482619537369752418571483962,
.5............163.8..6.5...2..9.....41...2.8...5......6.32.49.....3....4.2.56...3,expert,956437128742891635831625749268943517419752386375186492683274951597318264124569873,
8...1.3....52.36.....6....427..4.....6...58.1.538.......4.........7......3....5.6,expert,826419357945273618317658294278146935469325871153897462684531729592764183731982546,
.....7..82863.........6......2.....78..2..1.3..9.81.......2.37.1....6....5.9....1,expert,394517268286394715571862934412653897865279143739481652948125376123746589657938421,
5....961.94....32.2.....8.4......4.....154...3......5...68..9..1..2.6.3.....3....,expert,583429617947681325261573894758392461692154783314768259436815972179246538825937146,
..9...1.8.3..87..9..6....3.7...9.......4.3..1...6..78.4.1...9..........5..37.1...,expert,249536178135287469876149532714892653568473291392615784451368927687924315923751846,
.....6..8...1.29..6..7...21..7.2.4..41.5.92..2..6.1..97.8......1..8..........5...,expert,521936748874152963639784521967328415413579286285641379798463152152897634346215897,
8.1.45...53.........2.3...........1.194...25........4...5.1.7..7..4....3.2.3.758.,expert,871945632536271498942638175687524319194783256253196847365819724718452963429367581,
9...25....4....796........11..57.2..........4.5..42....3....1.5.....7..3....9..4.,expert,916725438245831796387469521164573289792618354853942617639284175428157963571396842,
.14.2.7..7.......9529.4.3..2..6.7.......1.....9.4.21.5.7....6...6...3....532.1...,expert,814329756736185429529746318281657943345918267697432185178594632462873591953261874,
.39.1..54..6...3.8.....9...265..8...4.....8.1...32..65.94..6.1.................43,expert,839617254716542398542839176265178439473965821981324765394286517157493682628751943,
.5.4..1.....72..4...2....3...1.....7.34...92..95..7....173....6....6..9...91.....,expert,956483172183725649472691538821954367734816925695237814517349286348562791269178453,
4....7.9...........2...1.7..62.....8..496.73..7..8.9....82.......6.7..4.29..38...,expert,485627193617395284329841675962713458854962731173584926748256319536179842291438567,
...42.1...6...8...9.1.7..383..1.698..........8.......1.4.........3..4..919....2.3,expert,538429176467318592921675438372146985619583724854792361246931857783254619195867243,
......5831...9..4245......1...1....5.9.6548..2...8.......41..9.9..2..15.........6,expert,629741583187593642453862971748129365391654827265387419532416798976238154814975236,
...1.5..4...........3869.1....95...1........81.84...79.5..948...4.7....6..9......,expert,687135294915247683423869715274958361596371428138426579751694832842713956369582147,
..812....2.3....5....9.5..4.7..9......5.8...1.24..1....817.2.9..........34......7,expert,458126739293478156617935284176594328935287461824361975581742693769813542342659817,
.6.7..5241..5...8.7...2.3..3...7.....5...8.63..1..4..26.8........2.3....5........,expert,963781524124593687785426391346275918257918463891364752638157249412639875579842136,
..1..6.....75....1.8.27..96..41......5..6....8...9.....6.957.....9.8.....42.....5,expert,291836574637549821485271396974125638153768249826394157368957412519482763742613985,
58.34....4.6.5....7..8.......7..9.4.1..5..7.3...6..85.6.8.....7....7......9...3..,expert,581346279496752138723891465857239641162584793934617852648923517315478926279165384,
1.....3....9..4.8.8..61...5.5489...63.256.4.1..6..2......9............28....4....,expert,147285369569374182823619745754891236382567491916432857678923514431756928295148673,
.9..4..6..6.5.2.3...768..5..2.3..6..........96.....24.8.....7...34.......5.2..8..,expert,592743168168592437347681952921374685485126379673958241819465723234817596756239814,
8....47.2..3.........9.......8..32..91...8......25....48..9.....57.428..2...17.4.,expert,891534762643721958725986413568173294912468375374259681486395127157642839239817546,
12.7..8....35....6.9.38.1....8....7.6.7.3.....1.2......8.1...3..7..95.2...2......,expert,125769843843512796796384152238456971657931284419278365584127639371695428962843517,
.9.1...4.5.1.......8.29.....6..1.4..2....83.6...9...18.4..6.25...5......9......6.,expert,792185643531674982486293571869317425217458396354926718143869257625741839978532164,
...38.2.7.1.6.5......2...9..26....8.1.7......39.......98..2.7....1...9....3...62.,expert,659384217712695843834271596526743189147958362398162475985426731261837954473519628,
..84...3.3..5.....29..674.......35..4..7.2.....58....6.....6..3.4.....57..2.....9,expert,658429731374581692291367485817693524463752918925814376589276143146938257732145869,
1.7..35..89..5..74........39....5.3..1.47...2..81.9............5...9.4..2.4......,expert,167943528893652174452781963946825731315476892728139645689314257531297486274568319,
......8...52..6.....8...436...4..5.....5.12...4.....18.619.4..2.8....9.1.24.5....,expert,496317825352846179178295436617428593839571264245639718761984352583762941924153687,
.6....3..2........478..25.......1.54...83..........8...3.6...2...6...187..4.25..3,expert,165487392293156748478392516389271654651834279742569831937618425526943187814725963,
..1...8..24.....7..6.......172...6........1.3.3..89...6.....3...93..2.4.4..3.7..6,expert,351974862249863571768251934172435698984726153536189427627548319893612745415397286,
....1..2838.4..176..........4...8.1.7...62.....87....5.....7541.57.4.28........6.,expert,576913428389425176421876359643598712795162834218734695962387541157649283834251967,
....725..6......8.7.4.6...2..7.84.6...97...5....95....3.5...4.9.....8......493...,expert,893172546652349187714865392537284961469731258128956734385617429941528673276493815,
5......3..78...9.24.3.8..652..3.....9.....7.........8.....7.....9.836.5..649.52..,expert,519624837678153942423789165247368519986541723135297684851472396792836451364915278,
5.........486.7......9.......7...3....3.86..56.....9....9..1....7.8.4.1...1.3.46.,expert,536148792948627531712953684187495326293786145654312978469271853375864219821539467,
......86.....67.1....2....3......328..6....5.3.8.....75...7.9..73..2...1.9.5.32.6,expert,947315862283967415615284793179456328426738159358192647562871934734629581891543276,
...64.9.3...2..84...............8.6.9....53...2493......2.1.5.4.6.894..1...5.....,expert,287641953136259847549783216753128469918465372624937185872316594365894721491572638,
9.......7.6.25..9.7...8...5...8...3..4.5.9.2.2.3.7....3........48..9.......7.69..,expert,958463217164257398732981465695812734847539621213674859379128546486395172521746983,
.79.4............33.8...4....4..72.89.......4637..81.........91...6.....8.6.937..,expert,279341586461785923358269417514937268982516374637428159743852691195674832826193745,
...89...7....5.1.457..41.9........2.4...753.9...1.3...9........3.......1.8....4.5,expert,134892657892756134576341892713489526428675319659123748967514283345268971281937465,
..73......8.........2.............3.12.6.5.8..5.82.4...1.7...4.2......57.63.1.8..,expert,697348521581279364432156978876491235124635789359827416915782643248963157763514892,
..2...3.9.9.1.....378...2..4...53..1.5.2.8.7...97.....7.1...4.......4.85......1..,expert,512876349694132857378495216487953621153268974269741538731589462926314785845627193,
.2....1.65..6...4..4.....8...2.7...578..312..35................6.1.2.8...7...4.5.,expert,823457196517698342946312587162879435784531269359246718495783621631925874278164953,
.5..6.8..4..9..5.7....8...43..4.5.7..69.7.3......9....7..6....9..............862.,expert,157264893482913567693587214318425976569871342274396158731652489826149735945738621,
...865.............65..49..9.......7.48.9......7..35...7..4965..3.2..87........29,expert,391865742784932165265174938953621487648597213127483596872349651539216874416758329,
3......84..9..62........93.47.52.......6....7..2...5..5.82...9..2...3...94..8....,expert,361952784789346215254718936473521869895634127612879543538267491127493658946185372,
3..6......4....1.7..7...5.......53...76........1...8..6.83...1..2..4...3.....825.,expert,352617498849523167167489532284195376576834921931276845698352714725941683413768259,
.5....723.1....5.62......8.63...18.........54.2.3.....1.2.4.......5......732.61..,expert,458169723317428596296735481634951872981672354725384619162847935849513267573296148,
83..29..4..13.....4.5....6..8..912......8.935........8.2..5.4.....4.........1.59.,expert,837629154261345789495178362386591247174286935952734618628953471519467823743812596,
..81...4.4..6851.25........6.3.1..7.1.2.4.....7.......21............8..5.5.4..3..,expert,368172549497685132521934786643519278182746953975823461216357894734298615859461327,
7.68....2.1..2.....9.6..1....41.7.8..7.2...64...5..........9648..8....57.......2.,expert,736851492415923876892674135654137289371298564289546713523719648148362957967485321,
9..3.5..65..9..3.1..1..48..3.....7...185...9.4.6..7.18...18.......6....7..9......,expert,987315426564928371231764859325891764718546293496237518673182945842659137159473682,
.5...6.329...2.....8.......3.54......2.7....9..7.68.....8........46358......7.3..,expert,751986432943527618682314975315492786826753149497168253138249567274635891569871324,
6........4197......7...........98.....74..1..8...2..469.6.....2...95..6.2....18.9,expert,632584971419736285578219634164398527327465198895127346956843712781952463243671859,
.....841.16.42...8.3.9.6..2.9718..3.2.......1.4....7..9..............8....469....,expert,729358416165427398438916572697185234253764981841239765972841653316572849584693127,
.18...5.9..9..3..12...8.....9.4..........58....6....5..45...3.2.2.....6...3..69..,expert,318647529769253481254981673597418236132765894486392157645879312921534768873126945,
..2.76...5....2...43...58......5.7.88...24......3.8..594..............47..7..35.6,expert,192876354578432691436195872314659728865724139729318465941567283653281947287943516,
..1..4.6..4579..3..76......1..5..7.4.....8.....8..3.59...6..1..3....9....6..4....,expert,831254967245796831976381425193562784654978213728413659489635172317829546562147398,
.4..35..1.5.8........216.8.4.....2...75..21.3.31...8....8..4.....3....2.7.......6,expert,842735691156849732397216584489163275675982143231457869528694317963571428714328956,
...5.3.1..23..8..7...7.425..89....4.4........172....8..5...7....91.....88.4.1.5..,expert,647523819523198467918764253389256741465871932172439685256387194791645328834912576,
34.8.....8.7.52..4....3..7.4.5....6...1.6.5.86..3....12.4......5..1....3....8...2,expert,346871259897652134152439876425918367931267548678345921284793615569124783713586492,
83..54.6..5..6....1.........4....1...8.....32.1..8.4.64....3.2.96...........1.65.,expert,832154967754369218196278543247936185689541732513782496475693821961825374328417659,
..45....2......583..3...74.7...48.............42.3..9.2.6.....7.....2.5.5.....8.6,expert,974583162621497583853126749769248315385961274142735698216859437438672951597314826,
5..7...16.....1..3..36..2......85......126...4........6.8.1...4.4...7.6..12....78,expert,584732916267951483193648257721485639839126745456379821678213594345897162912564378,
..6..5...19.......4..8......1.5.3.4....78..3563...4.8...8...9..5...4...6...39....,expert,786215493192436578453879162817563249924781635635924781348652917579148326261397854,
.2..9.6.....54...8.........45..3..2.9......6.8.....3.1...8...1..9...524.1....39..,expert,723198654619542738584367192451736829937281465862954371246879513398615247175423986,
8.53..6..6..9......23.8.5..49.........62....4..86.7.....2.....6.....3.9.37.5.....,expert,845371629617952483923486571491835267756219834238647915182794356564123798379568142,
..6.2.4.7..48....6.....98....9375............8.7.......2..9.6..6.3..47.8...5..2..,expert,986123457314857926572469813269375184145682379837941562421798635653214798798536241,
....1...56...7..2..5.6.3....4.12...9.3..4...2....97...495.3.1..3.17.....2..9.....,expert,873412965614579823952683417746125389139846752528397641495238176361754298287961534,
..19..7....2.53..1..96...43.76.1..........9...9.57.........415....19.4......3...6,expert,631948725842753691759621843476319582523486917198572364387264159265197438914835276,
952...3....6......43.5.....5......6..41.2....6..98...1...64...9...2.91.6....3.54.,expert,952768314186493752437512698598174263741326985623985471315647829874259136269831547,
4..8.7.5.............2...87....3..2.9.2...43....7....8.3.9.8..57.851.2...4......9,expert,419867352827153964653294187185439726972685431364721598231948675798516243546372819,
6..5..8.1.2..39.6.5.4.6....1.2.4...3....1.4..4..69..2............3.249........3..,expert,639572841821439765574861239192748653367215498485693127946387512753124986218956374,
.......61.....19.7....623....6.4..9....1.9.....138....4...7....9.2...8..13.9....4,expert,327498561684531927519762348856247193243159786791386452465873219972614835138925674,
2..1.........7..19..7..6.8..63..8.....57.9..2.............87.31...5136.....6...2.,expert,298145763536872419417936285963428157185769342742351896654287931829513674371694528,
....85.19.....3.....92...3..7..3....1.8.5.36.2.6..17...........8..5.9......72...8,expert,763485219482193576519276834975632481148957362236841795654318927827569143391724658,
.....4..2...6.8.1.....138.4.184...5...58.6.....62..47..4....187......3..3........,expert,183794562594628713672513894718439256425876931936251478249365187861947325357182649,
6....8..3...1..........47....8...17.7..9...4..46.1...8....3...5.9...5.37.8..6.9..,expert,621578493874193562359624781238456179715982346946317258467239815192845637583761924,
.4...2...3..8.......9.1.7.....5..27..5.2..1...97....34.......2.4...2.3.1.1....95.,expert,546972813371845692829316745138594276654237189297681534963158427485729361712463958,
45...2..93....6.5..6....2.......5.2..2......5.....843...8.....36...9..8..451.....,expert,451872369382946157967351248834715926126439875579628431298564713613297584745183692,
.2....75....7.....5....3..6.4..2..6..18.3...2.....854.....7561...48.1........6...,expert,423689751186752439597413286345927168618534972972168543839275614764891325251346897,
.3......6.96.....575...6...17..8.......9.1.4.4...5...8.....418...71..96..........,expert,231745896896312475754896231175483629683921547429657318962574183547138962318269754,
..........2.73.1.....1.85..9..3...8....9.731..1..2..6.......6...75.918..3..85.7..,expert,158269473624735198739148526947316285562987314813524967281473659475691832396852741,
...6.....4...1...9..194.25..9.....6.6..4......7.....81..........28..6.95..5.8....,expert,289635147457812639361947258892751364613498572574263981746529813128376495935184726,
..1..4.2..4.71..6..5....3..13.9...46....2..3.4....79..7.36......9.3...7..........,expert,361594827248713569957268314132985746579426138486137952713649285894352671625871493,
..2.95..6..1.2....8......2....6..85..2..1..4.5.......9.4..7..8..5...19..6..2.....,expert,472895136361427598895163427714639852926518743538742619143976285257381964689254371,
..359...878.4.3......6...........7.....9385..4......1..9..5.6...1......45.....871,expert,243597168786413295159682437935241786671938542428765319897154623312876954564329871,
2....13..1....5..7..5.4...6.1....5..63.....74.2.....38....34.6.......7..4..5.62..,expert,246781359183695427975342816817463592639258174524917638752834961368129745491576283,
...2.9..1..4.1.78........4.7..........19......425...9.......81......52.987...2.65,expert,687249531954613782213857946798321654561974328342568197425796813136485279879132465,
....5.....8...6.1.5..89.37..4...7...1.3.......75361.8.....4....8.....934.......6.,expert,736152849489736215512894376648527193123489657975361482397648521861275934254913768,
6.5...78.2....5....7.8..2.6.43.5....5...8........748....2..1...7........18..4..2.,expert,635412789298765314471839256843256197517983642926174835362591478754328961189647523,
.9.6...3.....936.4....7....31.....5.9.........67...92.1..42.396...1.7......53..1.,expert,798641235521893674643275189312986457954712863867354921175428396239167548486539712,
..82..4..4.9.8...23..........2.....3...54.2.159...3..6.51......6...1.......4.8...,expert,768251439419387562325694718142876953836549271597123846951732684684915327273468195,
......6.7.....6.1.8...3..9...7.19.8.3.5.....9.8.....7692.38.....5..67.........3.1,expert,592841637734596812816732495247619583365278149189453276921385764453167928678924351,
..1..5.8....98..3..3...19..2..4........39..5.....5......85.461..14...52..6..19..8,expert,941635782625987431837241965253478196176392854489156273398524617714863529562719348,
4..82.....6.9.18....2.4...1...21..4.2.14876..7..........5692......5...1.....74.5.,expert,419826573367951824582743961653219748291487635748365192135692487974538216826174359,
9..6.7....1....8..3...8.14...57.4.9..3...6....8....7.....1.......6..938.......6..,expert,948617532612453879357982146165734298739826415284591763423168957576249381891375624,
3.8.26....4.......265.......9......54..3.8...1....4..6....82..18.....9....15.9.2.,expert,318426579947135268265897314793261485456378192182954736539782641824613957671549823,
..9....56.......8.......4.942..7.3.8..5...7..8....9.645..76...2..83.......24..93.,expert,279843156654917283381526479426175398935684721817239564593761842748392615162458937,
28....3.....5.........27...7....8.5....1........3.517.1..9....85.7....6.6...3.9..,expert,285619347971543682346827591713468259459172836862395174134956728597281463628734915,
....7....12.9...47...4..2..25......1........979.....2..8..974...1.8.435..4.2.5...,expert,834672195125983647679451283253749861461528739798136524582397416917864352346215978,
.4.761.....6......1....2....2....9..6....4....3127.68..948.7.......3..9...39.62..,expert,942761538356498172178352469725683941689514723431279685594827316267135894813946257,
